fight_id,event_date,weight_class,diff_pre_slpm,diff_pre_sapm,diff_pre_str_acc,diff_pre_str_def,diff_pre_td_avg,diff_pre_td_acc,diff_pre_td_def,diff_pre_sub_avg,diff_pre_kd_avg,diff_pre_ctrl_pct,diff_pre_win_pct,diff_age_at_fight,diff_height_inches,diff_reach_inches,diff_prior_fight_count,target_win,target_method
4a00db8aeff200a2,2024-07-20,Women's Strawweight,-0.7714782608695652,-0.8093913043478262,-0.1616113567258008,0.13032017272255603,1.3773913043478263,-0.27466150870406186,0.16770186335403725,0.573913043478261,-0.5895652173913043,0.22727536231884055,-0.06060606060606066,-1.0239561943874094,-1.0,-1.0,-2,1,Submission
c25c2000aa99832c,2013-06-08,Featherweight,-0.3200000000000003,-2.16,0.1371215445370777,0.23360405614759872,-0.4,0.25,-0.19999999999999996,0.6,0.0,-0.07133333333333333,0.0,3.485284052019164,0.0,7.0,1,1,Submission
99dc6d45cbdfa322,2024-03-30,Women's Strawweight,2.0644444444444443,0.8762962962962964,0.08318397029442187,0.056957936323495106,1.083333333333333,0.07401315789473684,0.12293853073463268,0.21111111111111125,-0.038888888888888876,-0.026962962962962966,0.07499999999999996,-5.270362765229297,-1.0,-3.0,2,0,Decision
0eccebee160137b1,2025-04-12,Women's Strawweight,2.859459459459459,0.7753513513513512,0.06805329614997285,0.031647539652465806,-1.2681081081081078,0.38717948717948714,-0.10869565217391297,-1.5599999999999998,0.042162162162162176,-0.2988900900900901,0.050000000000000044,-1.045859000684466,2.0,-1.0,2,0,Decision
a104c62f69ce47de,2014-05-31,Featherweight,-1.8134615384615387,-0.5134615384615384,-0.010808707699899445,0.028525641025640924,-0.3173076923076923,-0.26666666666666666,-0.06666666666666665,0.75,-0.3173076923076923,0.003942307692307703,0.0,1.9794661190965108,-1.0,2.0,0,0,Decision
0344687c9852b1d2,2016-08-06,Featherweight,1.802097902097902,0.20839160839160842,-0.009819808141042274,-0.015304342770769086,2.989510489510489,0.11261261261261263,0.34285714285714286,0.5664335664335665,0.3041958041958043,0.293986013986014,0.06060606060606066,-2.7296372347707063,-1.0,-7.0,5,1,Decision
7d3da3c4153717de,2025-10-25,Women's Strawweight,-1.3166666666666664,-1.3214285714285716,-0.01334281547629762,0.05445626260773884,1.3928571428571428,0.15686274509803919,0.48913043478260865,0.5714285714285712,-0.03571428571428574,0.1271031746031746,0.06060606060606066,4.815879534565369,-1.0,1.0,-4,0,Decision
d84968d7e9fcb4f3,2021-10-30,Women's Strawweight,1.2000000000000002,-1.0727272727272728,-0.017484377077516267,0.18541666666666667,-0.2727272727272727,0.050000000000000044,0.1071428571428572,-0.2727272727272725,0.0,0.10848484848484849,0.20000000000000007,-5.24024640657084,1.0,2.0,0,1,Decision
5f44d6d9e6bbecff,2023-05-06,Women's Strawweight,-2.4100840336134457,0.3508403361344534,-0.09756512751922664,-0.01693785622357058,1.9033613445378152,0.05376344086021506,0.03642773207990602,0.8445378151260504,-0.03781512605042017,0.20598739495798318,-0.2063492063492064,-1.0869267624914443,-3.0,-1.0,-2,1,Decision
b40bed83fc062380,2017-12-01,Middleweight,1.0666666666666664,1.215873015873016,-0.06987335454488741,0.10718784593655761,-2.9047619047619047,0.5454545454545454,-0.4,0.0,0.0,-0.20735449735449735,-0.3333333333333333,6.628336755646821,2.0,2.0,0,1,KO/TKO
f549164690d723bb,2022-05-14,Women's Strawweight,2.901058201058201,1.765079365079365,0.08847593745531646,0.05595490600874253,-1.3730158730158728,-0.08827404479578393,0.019704433497536922,-1.1746031746031746,-0.04761904761904759,-0.10290123456790123,-0.07894736842105265,3.3785078713210126,0.0,0.0,13,0,Decision
5081319e58f9759f,2020-08-15,Women's Strawweight,-2.5542857142857143,-3.297142857142857,0.0549812030075188,0.07922650541698162,2.4571428571428564,0.15384615384615385,-0.16470588235294115,0.9428571428571427,0.0,0.03314285714285714,-0.125,-3.696098562628343,-1.0,-1.0,-6,1,Submission
